delivery_date,hour_ending,resource_name,zone,price,mw
2024-08-01,1,CATARINA_BESS,south,0.95,1.5
2024-08-01,1,CATARINA_BESS,south,0.95,2.5
2024-08-01,1,CATARINA_BESS,south,0.95,2.5
2024-08-01,1,CATARINA_BESS,south,0.95,2.5
2024-08-01,1,CEDRVALE_BESS,west,0.95,1.5
2024-08-01,1,CEDRVALE_BESS,west,0.95,2.5
2024-08-01,1,CEDRVALE_BESS,west,0.95,2.5
2024-08-01,1,CEDRVALE_BESS,west,0.95,2.5
2024-08-01,1,COYOTSPR_BESS,west,0.95,0.1
2024-08-01,1,DIBOL_BESS,north,0.95,1.5
2024-08-01,1,DIBOL_BESS,north,0.95,2.5
2024-08-01,1,DIBOL_BESS,north,0.95,2.5
2024-08-01,1,DIBOL_BESS,north,0.95,2.5
2024-08-01,1,FAULKNER_BESS,west,0.95,1.5
2024-08-01,1,FAULKNER_BESS,west,0.95,2.5
2024-08-01,1,FAULKNER_BESS,west,0.95,2.5
2024-08-01,1,FAULKNER_BESS,west,0.95,2.5
2024-08-01,1,FRMRSVLW_BESS,north,0.95,1.5
2024-08-01,1,FRMRSVLW_BESS,north,0.95,2.5
2024-08-01,1,FRMRSVLW_BESS,north,0.95,2.5
2024-08-01,1,FRMRSVLW_BESS,north,0.95,2.5
2024-08-01,1,GOMZ_BESS,west,0.95,1.5
2024-08-01,1,GOMZ_BESS,west,0.95,2.5
2024-08-01,1,GOMZ_BESS,west,0.95,2.5
2024-08-01,1,GOMZ_BESS,west,0.95,2.5
2024-08-01,1,GRDNE_BESS,west,0.95,1.5
2024-08-01,1,GRDNE_BESS,west,0.95,2.5
2024-08-01,1,GRDNE_BESS,west,0.95,2.5
2024-08-01,1,GRDNE_BESS,west,0.95,2.5
2024-08-01,1,HAMILTON_BESS,west,0.95,1.5
2024-08-01,1,HAMILTON_BESS,west,0.95,2.5
2024-08-01,1,HAMILTON_BESS,west,0.95,2.5
2024-08-01,1,HAMILTON_BESS,west,0.95,2.5
2024-08-01,1,HOLCOMB_BESS,south,0.95,1.5
2024-08-01,1,HOLCOMB_BESS,south,0.95,2.5
2024-08-01,1,HOLCOMB_BESS,south,0.95,2.5
2024-08-01,1,HOLCOMB_BESS,south,0.95,2.5
2024-08-01,1,JDKNS_BESS,west,0.95,1.5
2024-08-01,1,JDKNS_BESS,west,0.95,2.5
2024-08-01,1,JDKNS_BESS,west,0.95,2.5
2024-08-01,1,JDKNS_BESS,west,0.95,2.5
2024-08-01,1,JUNCTION_BESS,south,0.95,1.5
2024-08-01,1,JUNCTION_BESS,south,0.95,2.5
2024-08-01,1,JUNCTION_BESS,south,0.95,2.5
2024-08-01,1,JUNCTION_BESS,south,0.95,2.5
2024-08-01,1,LFSTH_BESS,north,0.95,1.5
2024-08-01,1,LFSTH_BESS,north,0.95,2.5
2024-08-01,1,LFSTH_BESS,north,0.95,2.5
2024-08-01,1,LFSTH_BESS,north,0.95,2.5
2024-08-01,1,LONESTAR_BESS,west,0.95,1.5
2024-08-01,1,LONESTAR_BESS,west,0.95,2.5
2024-08-01,1,LONESTAR_BESS,west,0.95,2.5
2024-08-01,1,LONESTAR_BESS,west,0.95,2.5
2024-08-01,1,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,1,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,1,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,1,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,1,MNWLE_BESS,north,0.95,1.5
2024-08-01,1,MNWLE_BESS,north,0.95,2.5
2024-08-01,1,MNWLE_BESS,north,0.95,2.5
2024-08-01,1,MNWLE_BESS,north,0.95,2.5
2024-08-01,1,MV_VALV4_BESS,south,0.95,1.5
2024-08-01,1,MV_VALV4_BESS,south,0.95,2.5
2024-08-01,1,MV_VALV4_BESS,south,0.95,2.5
2024-08-01,1,MV_VALV4_BESS,south,0.95,2.5
2024-08-01,1,OLNEYTN_BESS,west,0.95,1.5
2024-08-01,1,OLNEYTN_BESS,west,0.95,2.5
2024-08-01,1,OLNEYTN_BESS,west,0.95,2.5
2024-08-01,1,OLNEYTN_BESS,west,0.95,2.5
2024-08-01,1,PAULN_BESS,north,0.95,1.5
2024-08-01,1,PAULN_BESS,north,0.95,2.5
2024-08-01,1,PAULN_BESS,north,0.95,2.5
2024-08-01,1,PAULN_BESS,north,0.95,2.5
2024-08-01,1,RTLSNAKE_BESS,west,0.95,1.5
2024-08-01,1,RTLSNAKE_BESS,west,0.95,2.5
2024-08-01,1,RTLSNAKE_BESS,west,0.95,2.5
2024-08-01,1,RTLSNAKE_BESS,west,0.95,2.5
2024-08-01,1,SADLBACK_BESS,west,0.95,1.5
2024-08-01,1,SADLBACK_BESS,west,0.95,2.5
2024-08-01,1,SADLBACK_BESS,west,0.95,2.5
2024-08-01,1,SADLBACK_BESS,west,0.95,2.5
2024-08-01,1,SBEAN_BESS,west,0.95,1.5
2024-08-01,1,SBEAN_BESS,west,0.95,2.5
2024-08-01,1,SBEAN_BESS,west,0.95,2.5
2024-08-01,1,SBEAN_BESS,west,0.95,2.5
2024-08-01,1,TOYAH_BESS,west,0.95,1.5
2024-08-01,1,TOYAH_BESS,west,0.95,2.5
2024-08-01,1,TOYAH_BESS,west,0.95,2.5
2024-08-01,1,TOYAH_BESS,west,0.95,2.5
2024-08-01,2,CATARINA_BESS,south,0.95,1.5
2024-08-01,2,CATARINA_BESS,south,0.95,2.5
2024-08-01,2,CATARINA_BESS,south,0.95,2.5
2024-08-01,2,CATARINA_BESS,south,0.95,2.5
2024-08-01,2,CEDRVALE_BESS,west,0.95,1.5
2024-08-01,2,CEDRVALE_BESS,west,0.95,2.5
2024-08-01,2,CEDRVALE_BESS,west,0.95,2.5
2024-08-01,2,CEDRVALE_BESS,west,0.95,2.5
2024-08-01,2,COYOTSPR_BESS,west,0.95,0.1
2024-08-01,2,DIBOL_BESS,north,0.95,1.5
2024-08-01,2,DIBOL_BESS,north,0.95,2.5
2024-08-01,2,DIBOL_BESS,north,0.95,2.5
2024-08-01,2,DIBOL_BESS,north,0.95,2.5
2024-08-01,2,FAULKNER_BESS,west,0.95,1.5
2024-08-01,2,FAULKNER_BESS,west,0.95,2.5
2024-08-01,2,FAULKNER_BESS,west,0.95,2.5
2024-08-01,2,FAULKNER_BESS,west,0.95,2.5
2024-08-01,2,FRMRSVLW_BESS,north,0.95,1.5
2024-08-01,2,FRMRSVLW_BESS,north,0.95,2.5
2024-08-01,2,FRMRSVLW_BESS,north,0.95,2.5
2024-08-01,2,FRMRSVLW_BESS,north,0.95,2.5
2024-08-01,2,GOMZ_BESS,west,0.95,1.5
2024-08-01,2,GOMZ_BESS,west,0.95,2.5
2024-08-01,2,GOMZ_BESS,west,0.95,2.5
2024-08-01,2,GOMZ_BESS,west,0.95,2.5
2024-08-01,2,GRDNE_BESS,west,0.95,1.5
2024-08-01,2,GRDNE_BESS,west,0.95,2.5
2024-08-01,2,GRDNE_BESS,west,0.95,2.5
2024-08-01,2,GRDNE_BESS,west,0.95,2.5
2024-08-01,2,HAMILTON_BESS,west,0.95,1.5
2024-08-01,2,HAMILTON_BESS,west,0.95,2.5
2024-08-01,2,HAMILTON_BESS,west,0.95,2.5
2024-08-01,2,HAMILTON_BESS,west,0.95,2.5
2024-08-01,2,HOLCOMB_BESS,south,0.95,1.5
2024-08-01,2,HOLCOMB_BESS,south,0.95,2.5
2024-08-01,2,HOLCOMB_BESS,south,0.95,2.5
2024-08-01,2,HOLCOMB_BESS,south,0.95,2.5
2024-08-01,2,JDKNS_BESS,west,0.95,1.5
2024-08-01,2,JDKNS_BESS,west,0.95,2.5
2024-08-01,2,JDKNS_BESS,west,0.95,2.5
2024-08-01,2,JDKNS_BESS,west,0.95,2.5
2024-08-01,2,JUNCTION_BESS,south,0.95,1.5
2024-08-01,2,JUNCTION_BESS,south,0.95,2.5
2024-08-01,2,JUNCTION_BESS,south,0.95,2.5
2024-08-01,2,JUNCTION_BESS,south,0.95,2.5
2024-08-01,2,LFSTH_BESS,north,0.95,1.5
2024-08-01,2,LFSTH_BESS,north,0.95,2.5
2024-08-01,2,LFSTH_BESS,north,0.95,2.5
2024-08-01,2,LFSTH_BESS,north,0.95,2.5
2024-08-01,2,LONESTAR_BESS,west,0.95,1.5
2024-08-01,2,LONESTAR_BESS,west,0.95,2.5
2024-08-01,2,LONESTAR_BESS,west,0.95,2.5
2024-08-01,2,LONESTAR_BESS,west,0.95,2.5
2024-08-01,2,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,2,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,2,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,2,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,2,MNWLE_BESS,north,0.95,1.5
2024-08-01,2,MNWLE_BESS,north,0.95,2.5
2024-08-01,2,MNWLE_BESS,north,0.95,2.5
2024-08-01,2,MNWLE_BESS,north,0.95,2.5
2024-08-01,2,MV_VALV4_BESS,south,0.95,1.5
2024-08-01,2,MV_VALV4_BESS,south,0.95,2.5
2024-08-01,2,MV_VALV4_BESS,south,0.95,2.5
2024-08-01,2,MV_VALV4_BESS,south,0.95,2.5
2024-08-01,2,OLNEYTN_BESS,west,0.95,1.5
2024-08-01,2,OLNEYTN_BESS,west,0.95,2.5
2024-08-01,2,OLNEYTN_BESS,west,0.95,2.5
2024-08-01,2,OLNEYTN_BESS,west,0.95,2.5
2024-08-01,2,PAULN_BESS,north,0.95,1.5
2024-08-01,2,PAULN_BESS,north,0.95,2.5
2024-08-01,2,PAULN_BESS,north,0.95,2.5
2024-08-01,2,PAULN_BESS,north,0.95,2.5
2024-08-01,2,RTLSNAKE_BESS,west,0.95,1.5
2024-08-01,2,RTLSNAKE_BESS,west,0.95,2.5
2024-08-01,2,RTLSNAKE_BESS,west,0.95,2.5
2024-08-01,2,RTLSNAKE_BESS,west,0.95,2.5
2024-08-01,2,SADLBACK_BESS,west,0.95,1.5
2024-08-01,2,SADLBACK_BESS,west,0.95,2.5
2024-08-01,2,SADLBACK_BESS,west,0.95,2.5
2024-08-01,2,SADLBACK_BESS,west,0.95,2.5
2024-08-01,2,SBEAN_BESS,west,0.95,1.5
2024-08-01,2,SBEAN_BESS,west,0.95,2.5
2024-08-01,2,SBEAN_BESS,west,0.95,2.5
2024-08-01,2,SBEAN_BESS,west,0.95,2.5
2024-08-01,2,TOYAH_BESS,west,0.95,1.5
2024-08-01,2,TOYAH_BESS,west,0.95,2.5
2024-08-01,2,TOYAH_BESS,west,0.95,2.5
2024-08-01,2,TOYAH_BESS,west,0.95,2.5
2024-08-01,3,CATARINA_BESS,south,0.95,1.5
2024-08-01,3,CATARINA_BESS,south,0.95,2.5
2024-08-01,3,CATARINA_BESS,south,0.95,2.5
2024-08-01,3,CATARINA_BESS,south,0.95,2.5
2024-08-01,3,CEDRVALE_BESS,west,0.95,1.5
2024-08-01,3,CEDRVALE_BESS,west,0.95,2.5
2024-08-01,3,CEDRVALE_BESS,west,0.95,2.5
2024-08-01,3,CEDRVALE_BESS,west,0.95,2.5
2024-08-01,3,COYOTSPR_BESS,west,0.95,0.1
2024-08-01,3,DIBOL_BESS,north,0.95,1.5
2024-08-01,3,DIBOL_BESS,north,0.95,2.5
2024-08-01,3,DIBOL_BESS,north,0.95,2.5
2024-08-01,3,DIBOL_BESS,north,0.95,2.5
2024-08-01,3,FAULKNER_BESS,west,0.95,1.5
2024-08-01,3,FAULKNER_BESS,west,0.95,2.5
2024-08-01,3,FAULKNER_BESS,west,0.95,2.5
2024-08-01,3,FAULKNER_BESS,west,0.95,2.5
2024-08-01,3,FRMRSVLW_BESS,north,0.95,1.5
2024-08-01,3,FRMRSVLW_BESS,north,0.95,2.5
2024-08-01,3,FRMRSVLW_BESS,north,0.95,2.5
2024-08-01,3,FRMRSVLW_BESS,north,0.95,2.5
2024-08-01,3,GOMZ_BESS,west,0.95,1.5
2024-08-01,3,GOMZ_BESS,west,0.95,2.5
2024-08-01,3,GOMZ_BESS,west,0.95,2.5
2024-08-01,3,GOMZ_BESS,west,0.95,2.5
2024-08-01,3,GRDNE_BESS,west,0.95,1.5
2024-08-01,3,GRDNE_BESS,west,0.95,2.5
2024-08-01,3,GRDNE_BESS,west,0.95,2.5
2024-08-01,3,GRDNE_BESS,west,0.95,2.5
2024-08-01,3,HAMILTON_BESS,west,0.95,1.5
2024-08-01,3,HAMILTON_BESS,west,0.95,2.5
2024-08-01,3,HAMILTON_BESS,west,0.95,2.5
2024-08-01,3,HAMILTON_BESS,west,0.95,2.5
2024-08-01,3,HOLCOMB_BESS,south,0.95,1.5
2024-08-01,3,HOLCOMB_BESS,south,0.95,2.5
2024-08-01,3,HOLCOMB_BESS,south,0.95,2.5
2024-08-01,3,HOLCOMB_BESS,south,0.95,2.5
2024-08-01,3,JDKNS_BESS,west,0.95,1.5
2024-08-01,3,JDKNS_BESS,west,0.95,2.5
2024-08-01,3,JDKNS_BESS,west,0.95,2.5
2024-08-01,3,JDKNS_BESS,west,0.95,2.5
2024-08-01,3,JUNCTION_BESS,south,0.95,1.5
2024-08-01,3,JUNCTION_BESS,south,0.95,2.5
2024-08-01,3,JUNCTION_BESS,south,0.95,2.5
2024-08-01,3,JUNCTION_BESS,south,0.95,2.5
2024-08-01,3,LFSTH_BESS,north,0.95,1.5
2024-08-01,3,LFSTH_BESS,north,0.95,2.5
2024-08-01,3,LFSTH_BESS,north,0.95,2.5
2024-08-01,3,LFSTH_BESS,north,0.95,2.5
2024-08-01,3,LONESTAR_BESS,west,0.95,1.5
2024-08-01,3,LONESTAR_BESS,west,0.95,2.5
2024-08-01,3,LONESTAR_BESS,west,0.95,2.5
2024-08-01,3,LONESTAR_BESS,west,0.95,2.5
2024-08-01,3,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,3,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,3,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,3,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,3,MNWLE_BESS,north,0.95,1.5
2024-08-01,3,MNWLE_BESS,north,0.95,2.5
2024-08-01,3,MNWLE_BESS,north,0.95,2.5
2024-08-01,3,MNWLE_BESS,north,0.95,2.5
2024-08-01,3,MV_VALV4_BESS,south,0.95,1.5
2024-08-01,3,MV_VALV4_BESS,south,0.95,2.5
2024-08-01,3,MV_VALV4_BESS,south,0.95,2.5
2024-08-01,3,MV_VALV4_BESS,south,0.95,2.5
2024-08-01,3,OLNEYTN_BESS,west,0.95,1.5
2024-08-01,3,OLNEYTN_BESS,west,0.95,2.5
2024-08-01,3,OLNEYTN_BESS,west,0.95,2.5
2024-08-01,3,OLNEYTN_BESS,west,0.95,2.5
2024-08-01,3,PAULN_BESS,north,0.95,1.5
2024-08-01,3,PAULN_BESS,north,0.95,2.5
2024-08-01,3,PAULN_BESS,north,0.95,2.5
2024-08-01,3,PAULN_BESS,north,0.95,2.5
2024-08-01,3,RTLSNAKE_BESS,west,0.95,1.5
2024-08-01,3,RTLSNAKE_BESS,west,0.95,2.5
2024-08-01,3,RTLSNAKE_BESS,west,0.95,2.5
2024-08-01,3,RTLSNAKE_BESS,west,0.95,2.5
2024-08-01,3,SADLBACK_BESS,west,0.95,1.5
2024-08-01,3,SADLBACK_BESS,west,0.95,2.5
2024-08-01,3,SADLBACK_BESS,west,0.95,2.5
2024-08-01,3,SADLBACK_BESS,west,0.95,2.5
2024-08-01,3,SBEAN_BESS,west,0.95,1.5
2024-08-01,3,SBEAN_BESS,west,0.95,2.5
2024-08-01,3,SBEAN_BESS,west,0.95,2.5
2024-08-01,3,SBEAN_BESS,west,0.95,2.5
2024-08-01,3,TOYAH_BESS,west,0.95,1.5
2024-08-01,3,TOYAH_BESS,west,0.95,2.5
2024-08-01,3,TOYAH_BESS,west,0.95,2.5
2024-08-01,3,TOYAH_BESS,west,0.95,2.5
2024-08-01,4,CATARINA_BESS,south,0.95,1.5
2024-08-01,4,CATARINA_BESS,south,0.95,2.5
2024-08-01,4,CATARINA_BESS,south,0.95,2.5
2024-08-01,4,CATARINA_BESS,south,0.95,2.5
2024-08-01,4,CEDRVALE_BESS,west,0.95,1.5
2024-08-01,4,CEDRVALE_BESS,west,0.95,2.5
2024-08-01,4,CEDRVALE_BESS,west,0.95,2.5
2024-08-01,4,CEDRVALE_BESS,west,0.95,2.5
2024-08-01,4,COYOTSPR_BESS,west,0.95,0.1
2024-08-01,4,DIBOL_BESS,north,0.95,1.5
2024-08-01,4,DIBOL_BESS,north,0.95,2.5
2024-08-01,4,DIBOL_BESS,north,0.95,2.5
2024-08-01,4,DIBOL_BESS,north,0.95,2.5
2024-08-01,4,FAULKNER_BESS,west,0.95,1.5
2024-08-01,4,FAULKNER_BESS,west,0.95,2.5
2024-08-01,4,FAULKNER_BESS,west,0.95,2.5
2024-08-01,4,FAULKNER_BESS,west,0.95,2.5
2024-08-01,4,FRMRSVLW_BESS,north,0.95,1.5
2024-08-01,4,FRMRSVLW_BESS,north,0.95,2.5
2024-08-01,4,FRMRSVLW_BESS,north,0.95,2.5
2024-08-01,4,FRMRSVLW_BESS,north,0.95,2.5
2024-08-01,4,GOMZ_BESS,west,0.95,1.5
2024-08-01,4,GOMZ_BESS,west,0.95,2.5
2024-08-01,4,GOMZ_BESS,west,0.95,2.5
2024-08-01,4,GOMZ_BESS,west,0.95,2.5
2024-08-01,4,GRDNE_BESS,west,0.95,1.5
2024-08-01,4,GRDNE_BESS,west,0.95,2.5
2024-08-01,4,GRDNE_BESS,west,0.95,2.5
2024-08-01,4,GRDNE_BESS,west,0.95,2.5
2024-08-01,4,HAMILTON_BESS,west,0.95,1.5
2024-08-01,4,HAMILTON_BESS,west,0.95,2.5
2024-08-01,4,HAMILTON_BESS,west,0.95,2.5
2024-08-01,4,HAMILTON_BESS,west,0.95,2.5
2024-08-01,4,HOLCOMB_BESS,south,0.95,1.5
2024-08-01,4,HOLCOMB_BESS,south,0.95,2.5
2024-08-01,4,HOLCOMB_BESS,south,0.95,2.5
2024-08-01,4,HOLCOMB_BESS,south,0.95,2.5
2024-08-01,4,JDKNS_BESS,west,0.95,1.5
2024-08-01,4,JDKNS_BESS,west,0.95,2.5
2024-08-01,4,JDKNS_BESS,west,0.95,2.5
2024-08-01,4,JDKNS_BESS,west,0.95,2.5
2024-08-01,4,JUNCTION_BESS,south,0.95,1.5
2024-08-01,4,JUNCTION_BESS,south,0.95,2.5
2024-08-01,4,JUNCTION_BESS,south,0.95,2.5
2024-08-01,4,JUNCTION_BESS,south,0.95,2.5
2024-08-01,4,LFSTH_BESS,north,0.95,1.5
2024-08-01,4,LFSTH_BESS,north,0.95,2.5
2024-08-01,4,LFSTH_BESS,north,0.95,2.5
2024-08-01,4,LFSTH_BESS,north,0.95,2.5
2024-08-01,4,LONESTAR_BESS,west,0.95,1.5
2024-08-01,4,LONESTAR_BESS,west,0.95,2.5
2024-08-01,4,LONESTAR_BESS,west,0.95,2.5
2024-08-01,4,LONESTAR_BESS,west,0.95,2.5
2024-08-01,4,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,4,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,4,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,4,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,4,MNWLE_BESS,north,0.95,1.5
2024-08-01,4,MNWLE_BESS,north,0.95,2.5
2024-08-01,4,MNWLE_BESS,north,0.95,2.5
2024-08-01,4,MNWLE_BESS,north,0.95,2.5
2024-08-01,4,MV_VALV4_BESS,south,0.95,1.5
2024-08-01,4,MV_VALV4_BESS,south,0.95,2.5
2024-08-01,4,MV_VALV4_BESS,south,0.95,2.5
2024-08-01,4,MV_VALV4_BESS,south,0.95,2.5
2024-08-01,4,OLNEYTN_BESS,west,0.95,1.5
2024-08-01,4,OLNEYTN_BESS,west,0.95,2.5
2024-08-01,4,OLNEYTN_BESS,west,0.95,2.5
2024-08-01,4,OLNEYTN_BESS,west,0.95,2.5
2024-08-01,4,PAULN_BESS,north,0.95,1.5
2024-08-01,4,PAULN_BESS,north,0.95,2.5
2024-08-01,4,PAULN_BESS,north,0.95,2.5
2024-08-01,4,PAULN_BESS,north,0.95,2.5
2024-08-01,4,RTLSNAKE_BESS,west,0.95,1.5
2024-08-01,4,RTLSNAKE_BESS,west,0.95,2.5
2024-08-01,4,RTLSNAKE_BESS,west,0.95,2.5
2024-08-01,4,RTLSNAKE_BESS,west,0.95,2.5
2024-08-01,4,SADLBACK_BESS,west,0.95,1.5
2024-08-01,4,SADLBACK_BESS,west,0.95,2.5
2024-08-01,4,SADLBACK_BESS,west,0.95,2.5
2024-08-01,4,SADLBACK_BESS,west,0.95,2.5
2024-08-01,4,SBEAN_BESS,west,0.95,1.5
2024-08-01,4,SBEAN_BESS,west,0.95,2.5
2024-08-01,4,SBEAN_BESS,west,0.95,2.5
2024-08-01,4,SBEAN_BESS,west,0.95,2.5
2024-08-01,4,TOYAH_BESS,west,0.95,1.5
2024-08-01,4,TOYAH_BESS,west,0.95,2.5
2024-08-01,4,TOYAH_BESS,west,0.95,2.5
2024-08-01,4,TOYAH_BESS,west,0.95,2.5
2024-08-01,5,CATARINA_BESS,south,0.95,1.5
2024-08-01,5,CATARINA_BESS,south,0.95,2.5
2024-08-01,5,CATARINA_BESS,south,0.95,2.5
2024-08-01,5,CATARINA_BESS,south,0.95,2.5
2024-08-01,5,CEDRVALE_BESS,west,0.95,1.5
2024-08-01,5,CEDRVALE_BESS,west,0.95,2.5
2024-08-01,5,CEDRVALE_BESS,west,0.95,2.5
2024-08-01,5,CEDRVALE_BESS,west,0.95,2.5
2024-08-01,5,COYOTSPR_BESS,west,0.95,0.1
2024-08-01,5,DIBOL_BESS,north,0.95,1.5
2024-08-01,5,DIBOL_BESS,north,0.95,2.5
2024-08-01,5,DIBOL_BESS,north,0.95,2.5
2024-08-01,5,DIBOL_BESS,north,0.95,2.5
2024-08-01,5,FAULKNER_BESS,west,0.95,1.5
2024-08-01,5,FAULKNER_BESS,west,0.95,2.5
2024-08-01,5,FAULKNER_BESS,west,0.95,2.5
2024-08-01,5,FAULKNER_BESS,west,0.95,2.5
2024-08-01,5,FRMRSVLW_BESS,north,0.95,1.5
2024-08-01,5,FRMRSVLW_BESS,north,0.95,2.5
2024-08-01,5,FRMRSVLW_BESS,north,0.95,2.5
2024-08-01,5,FRMRSVLW_BESS,north,0.95,2.5
2024-08-01,5,GOMZ_BESS,west,0.95,1.5
2024-08-01,5,GOMZ_BESS,west,0.95,2.5
2024-08-01,5,GOMZ_BESS,west,0.95,2.5
2024-08-01,5,GOMZ_BESS,west,0.95,2.5
2024-08-01,5,GRDNE_BESS,west,0.95,1.5
2024-08-01,5,GRDNE_BESS,west,0.95,2.5
2024-08-01,5,GRDNE_BESS,west,0.95,2.5
2024-08-01,5,GRDNE_BESS,west,0.95,2.5
2024-08-01,5,HAMILTON_BESS,west,0.95,1.5
2024-08-01,5,HAMILTON_BESS,west,0.95,2.5
2024-08-01,5,HAMILTON_BESS,west,0.95,2.5
2024-08-01,5,HAMILTON_BESS,west,0.95,2.5
2024-08-01,5,HOLCOMB_BESS,south,0.95,1.5
2024-08-01,5,HOLCOMB_BESS,south,0.95,2.5
2024-08-01,5,HOLCOMB_BESS,south,0.95,2.5
2024-08-01,5,HOLCOMB_BESS,south,0.95,2.5
2024-08-01,5,JDKNS_BESS,west,0.95,1.5
2024-08-01,5,JDKNS_BESS,west,0.95,2.5
2024-08-01,5,JDKNS_BESS,west,0.95,2.5
2024-08-01,5,JDKNS_BESS,west,0.95,2.5
2024-08-01,5,JUNCTION_BESS,south,0.95,1.5
2024-08-01,5,JUNCTION_BESS,south,0.95,2.5
2024-08-01,5,JUNCTION_BESS,south,0.95,2.5
2024-08-01,5,JUNCTION_BESS,south,0.95,2.5
2024-08-01,5,LFSTH_BESS,north,0.95,1.5
2024-08-01,5,LFSTH_BESS,north,0.95,2.5
2024-08-01,5,LFSTH_BESS,north,0.95,2.5
2024-08-01,5,LFSTH_BESS,north,0.95,2.5
2024-08-01,5,LONESTAR_BESS,west,0.95,1.5
2024-08-01,5,LONESTAR_BESS,west,0.95,2.5
2024-08-01,5,LONESTAR_BESS,west,0.95,2.5
2024-08-01,5,LONESTAR_BESS,west,0.95,2.5
2024-08-01,5,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,5,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,5,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,5,MAINLAND_BESS,houston,0.95,2.5
2024-08-01,5,MNWLE_BESS,north,0.95,1.5
2024-08-01,5,MNWLE_BESS,north,0.95,2.5
2024-08-01,5,MNWLE_BESS,north,0.95,2.5
2024-08-01,5,MNWLE_BESS,north,0.95,2.5
2024-08-01,5,MV_VALV4_BESS,south,0.95,1.5
2024-08-01,5,MV_VALV4_BESS,south,0.95,2.5
2024-08-01,5,MV_VALV4_BESS,south,0.95,2.5
2024-08-01,5,MV_VALV4_BESS,south,0.95,2.5
2024-08-01,5,OLNEYTN_BESS,west,0.95,1.5
2024-08-01,5,OLNEYTN_BESS,west,0.95,2.5
2024-08-01,5,OLNEYTN_BESS,west,0.95,2.5
2024-08-01,5,OLNEYTN_BESS,west,0.95,2.5
2024-08-01,5,PAULN_BESS,north,0.95,1.5
2024-08-01,5,PAULN_BESS,north,0.95,2.5
2024-08-01,5,PAULN_BESS,north,0.95,2.5
2024-08-01,5,PAULN_BESS,north,0.95,2.5
2024-08-01,5,RTLSNAKE_BESS,west,0.95,1.5
2024-08-01,5,RTLSNAKE_BESS,west,0.95,2.5
2024-08-01,5,RTLSNAKE_BESS,west,0.95,2.5
2024-08-01,5,RTLSNAKE_BESS,west,0.95,2.5
2024-08-01,5,SADLBACK_BESS,west,0.95,1.5
2024-08-01,5,SADLBACK_BESS,west,0.95,2.5
2024-08-01,5,SADLBACK_BESS,west,0.95,2.5
2024-08-01,5,SADLBACK_BESS,west,0.95,2.5
2024-08-01,5,SBEAN_BESS,west,0.95,1.5
2024-08-01,5,SBEAN_BESS,west,0.95,2.5
2024-08-01,5,SBEAN_BESS,west,0.95,2.5
2024-08-01,5,SBEAN_BESS,west,0.95,2.5
2024-08-01,5,TOYAH_BESS,west,0.95,1.5
2024-08-01,5,TOYAH_BESS,west,0.95,2.5
2024-08-01,5,TOYAH_BESS,west,0.95,2.5
2024-08-01,5,TOYAH_BESS,west,0.95,2.5
2024-08-01,6,CATARINA_BESS,south,0.0,9.9
2024-08-01,6,CATARINA_BESS,south,0.0,2.0
2024-08-01,6,CEDRVALE_BESS,west,0.0,9.9
2024-08-01,6,CEDRVALE_BESS,west,0.0,2.4
2024-08-01,6,CEDRVALE_BESS,west,0.0,4.0
2024-08-01,6,COYOTSPR_BESS,west,0.95,0.1
2024-08-01,6,DIBOL_BESS,north,0.0,5.0
2024-08-01,6,DIBOL_BESS,north,0.0,2.5
2024-08-01,6,DIBOL_BESS,north,0.0,2.4
2024-08-01,6,FAULKNER_BESS,west,0.0,9.9
2024-08-01,6,FAULKNER_BESS,west,0.0,2.4
2024-08-01,6,FAULKNER_BESS,west,0.0,4.0
2024-08-01,6,FRMRSVLW_BESS,north,0.0,5.0
2024-08-01,6,FRMRSVLW_BESS,north,0.0,2.5
2024-08-01,6,FRMRSVLW_BESS,north,0.0,2.4
2024-08-01,6,GOMZ_BESS,west,0.0,9.9
2024-08-01,6,GOMZ_BESS,west,0.0,2.4
2024-08-01,6,GOMZ_BESS,west,0.0,4.0
2024-08-01,6,GRDNE_BESS,west,0.0,9.9
2024-08-01,6,GRDNE_BESS,west,0.0,2.4
2024-08-01,6,GRDNE_BESS,west,0.0,4.0
2024-08-01,6,HAMILTON_BESS,west,0.0,9.9
